Reading,Time,Reading,Date,Temerature,Humidity,Pressure,Latitude,Longitude,Speed
TIME:,10:10:40,DATE:,19-03-2022,37.5,22.3,967.62,33.250237,72.739769,110.97
TIME:,10:10:42,DATE:,19-03-2022,37.53,22.66,967.43,33.249847,72.739311,109.29
TIME:,10:10:44,DATE:,19-03-2022,37.57,22.85,967.41,33.249462,72.738853,108.68
TIME:,10:10:46,DATE:,19-03-2022,37.53,21.95,967.4,33.249073,72.738396,108.66
TIME:,10:10:48,DATE:,19-03-2022,37.51,21.72,967.38,33.248672,72.737938,110.99
TIME:,10:10:50,DATE:,19-03-2022,37.57,22.25,967.37,33.248268,72.737465,114.23
TIME:,10:10:52,DATE:,19-03-2022,37.56,21.79,967.49,33.247875,72.736969,114.01
TIME:,10:10:54,DATE:,19-03-2022,37.56,21.8,967.7,33.247494,72.736458,113.86
TIME:,10:10:56,DATE:,19-03-2022,37.52,21.76,968,33.247112,72.735939,116.47
TIME:,10:10:58,DATE:,19-03-2022,37.51,22.09,968.16,33.246742,72.73539,117.18
TIME:,10:11:00,DATE:,19-03-2022,37.56,22.18,968.41,33.246387,72.73484,117.4
TIME:,10:11:02,DATE:,19-03-2022,37.57,22.27,968.57,33.246029,72.734268,120.25
TIME:,10:11:04,DATE:,19-03-2022,37.6,22.11,968.64,33.245678,72.733673,120.21
TIME:,10:11:06,DATE:,19-03-2022,37.63,22.29,968.72,33.245346,72.733063,121.73
TIME:,10:11:08,DATE:,19-03-2022,37.63,22.1,968.86,33.245029,72.732437,121.36
TIME:,10:11:10,DATE:,19-03-2022,37.67,22.45,968.84,33.244736,72.731796,121.73
TIME:,10:11:12,DATE:,19-03-2022,37.69,22.74,968.89,33.244457,72.731148,122.42
TIME:,10:11:14,DATE:,19-03-2022,37.72,22.26,968.77,33.244179,72.730507,122.51
TIME:,10:11:16,DATE:,19-03-2022,37.75,22.73,968.87,33.2439,72.729866,120.49
TIME:,10:11:18,DATE:,19-03-2022,37.77,22.48,968.99,33.243622,72.729233,119.69
TIME:,10:11:20,DATE:,19-03-2022,37.79,22.23,968.94,33.24334,72.7286,120.57
TIME:,10:11:22,DATE:,19-03-2022,37.79,22.53,968.95,33.243053,72.727966,121.42
TIME:,10:11:24,DATE:,19-03-2022,37.83,22.37,968.87,33.242767,72.727333,120.29
TIME:,10:11:26,DATE:,19-03-2022,37.85,22.23,969.01,33.242474,72.7267,120.16
TIME:,10:11:28,DATE:,19-03-2022,37.88,22.72,969.02,33.242184,72.726074,119.29
TIME:,10:11:30,DATE:,19-03-2022,37.87,21.81,969.09,33.241894,72.725449,119.49
TIME:,10:11:32,DATE:,19-03-2022,37.85,21.96,969.01,33.241608,72.724823,119.18
TIME:,10:11:34,DATE:,19-03-2022,37.86,21.88,969.2,33.241314,72.724213,118.66
TIME:,10:11:36,DATE:,19-03-2022,37.88,22.33,969.03,33.241016,72.723602,118.08
TIME:,10:11:38,DATE:,19-03-2022,37.9,22.19,969.03,33.240711,72.723,117.88
TIME:,10:11:40,DATE:,19-03-2022,37.87,21.92,969,33.240402,72.722397,117.16
TIME:,10:11:42,DATE:,19-03-2022,37.87,21.96,969.02,33.240089,72.721802,118.32
TIME:,10:11:44,DATE:,19-03-2022,37.95,22.49,969.1,33.239765,72.721214,117.73
TIME:,10:11:46,DATE:,19-03-2022,37.99,22.66,969.1,33.239437,72.720619,119.16
TIME:,10:11:48,DATE:,19-03-2022,38.02,22.91,969.15,33.239101,72.720039,118.36
TIME:,10:11:50,DATE:,19-03-2022,38.05,22.86,969.17,33.238762,72.71946,118.14
TIME:,10:11:52,DATE:,19-03-2022,38.08,22.43,969.19,33.238422,72.718887,117.79
TIME:,10:11:54,DATE:,19-03-2022,38.11,23,969.19,33.238083,72.718307,118.4
TIME:,10:11:56,DATE:,19-03-2022,38.12,22.85,969.24,33.23774,72.717743,117.08
TIME:,10:11:58,DATE:,19-03-2022,38.15,22.93,969.28,33.237396,72.717171,117.68
TIME:,10:12:00,DATE:,19-03-2022,38.18,23.12,969.52,33.237053,72.716591,118.21
TIME:,10:12:02,DATE:,19-03-2022,38.19,22.45,969.6,33.236713,72.716019,118.32
TIME:,10:12:04,DATE:,19-03-2022,38.21,22.12,969.58,33.23637,72.715446,118.57
TIME:,10:12:06,DATE:,19-03-2022,38.17,21.5,969.67,33.236023,72.714859,118.86
TIME:,10:12:08,DATE:,19-03-2022,38.26,22.38,969.68,33.23568,72.714287,118.53
TIME:,10:12:10,DATE:,19-03-2022,38.29,22.55,969.72,33.235332,72.713715,117.82
TIME:,10:12:12,DATE:,19-03-2022,38.31,22.29,969.75,33.234993,72.713142,117.81
TIME:,10:12:14,DATE:,19-03-2022,38.28,21.94,969.45,33.23465,72.712563,118.18
TIME:,10:12:16,DATE:,19-03-2022,38.3,22.15,969.34,33.234314,72.711983,118.6
TIME:,10:12:18,DATE:,19-03-2022,38.26,21.68,969.49,33.233974,72.711403,118.81
TIME:,10:12:20,DATE:,19-03-2022,38.3,22.12,969.72,33.233635,72.710831,117.79
TIME:,10:12:22,DATE:,19-03-2022,38.31,22.08,969.72,33.233295,72.710251,117.68
TIME:,10:12:24,DATE:,19-03-2022,38.3,21.69,969.58,33.232952,72.709679,117.45
TIME:,10:12:26,DATE:,19-03-2022,38.32,21.88,969.7,33.232613,72.709106,116.6
TIME:,10:12:29,DATE:,19-03-2022,38.33,22.46,969.77,33.232109,72.70826,116.9
TIME:,10:12:31,DATE:,19-03-2022,38.35,22.15,969.74,33.23177,72.707687,117.36
TIME:,10:12:33,DATE:,19-03-2022,38.35,21.72,969.79,33.23143,72.707123,116.19
TIME:,10:12:35,DATE:,19-03-2022,38.38,22,969.73,33.231087,72.706566,115.79
TIME:,10:12:37,DATE:,19-03-2022,38.29,21.38,969.72,33.230743,72.705994,117.25
TIME:,10:12:39,DATE:,19-03-2022,38.33,21.63,969.72,33.230404,72.705421,116.86
TIME:,10:12:41,DATE:,19-03-2022,38.29,21.13,969.71,33.230057,72.704857,115.92
TIME:,10:12:43,DATE:,19-03-2022,38.2,20.96,969.78,33.229702,72.704308,117.12
TIME:,10:12:45,DATE:,19-03-2022,38.25,21.3,969.79,33.229332,72.703766,115.88
TIME:,10:12:47,DATE:,19-03-2022,38.26,21.48,969.76,33.228951,72.703239,116.08
TIME:,10:12:49,DATE:,19-03-2022,38.25,21.7,969.75,33.228558,72.702736,114.71
TIME:,10:12:51,DATE:,19-03-2022,38.2,21.41,969.92,33.228149,72.702248,114.58
TIME:,10:12:53,DATE:,19-03-2022,38.15,20.77,969.89,33.22773,72.701775,113.9
TIME:,10:12:55,DATE:,19-03-2022,38.12,20.84,970.02,33.227303,72.701332,114.58
TIME:,10:12:57,DATE:,19-03-2022,38.16,21.11,970,33.226864,72.70089,114.18
TIME:,10:12:59,DATE:,19-03-2022,38.18,21.43,969.97,33.226418,72.70047,114.05
TIME:,10:13:01,DATE:,19-03-2022,38.16,21.29,969.97,33.225967,72.700058,113.01
TIME:,10:13:03,DATE:,19-03-2022,38.16,21.25,970.09,33.225517,72.699646,112.06
TIME:,10:13:05,DATE:,19-03-2022,38.1,21.12,970.1,33.225071,72.699242,112.49
TIME:,10:13:07,DATE:,19-03-2022,38.12,21.33,970.16,33.224636,72.698837,110.84
TIME:,10:13:09,DATE:,19-03-2022,38.13,21.53,970.02,33.224216,72.698425,109.45
TIME:,10:13:11,DATE:,19-03-2022,38.14,21.71,970.01,33.223816,72.69799,108.9
TIME:,10:13:13,DATE:,19-03-2022,38.15,21.67,970.13,33.223434,72.69754,107.68
TIME:,10:13:15,DATE:,19-03-2022,38.09,21.3,970.15,33.223061,72.697075,107.64
TIME:,10:13:17,DATE:,19-03-2022,38.08,21.49,970.08,33.222717,72.696564,107.16
TIME:,10:13:19,DATE:,19-03-2022,38.07,20.92,970.09,33.222397,72.696037,107.9
TIME:,10:13:21,DATE:,19-03-2022,38.06,21.01,970.14,33.222095,72.695503,107.38
TIME:,10:13:23,DATE:,19-03-2022,38.05,21.04,970.15,33.221817,72.694939,108.45
TIME:,10:13:25,DATE:,19-03-2022,38.08,21.38,970.1,33.221558,72.694351,109.73
TIME:,10:13:27,DATE:,19-03-2022,38.08,21.57,970.04,33.221321,72.693756,109.66
TIME:,10:13:29,DATE:,19-03-2022,38.11,21.33,970.07,33.221104,72.693153,110.12
TIME:,10:13:31,DATE:,19-03-2022,38.09,21.21,970.02,33.220909,72.692535,110.38
TIME:,10:13:33,DATE:,19-03-2022,38.08,21.18,970.18,33.220718,72.691917,110.31
TIME:,10:13:35,DATE:,19-03-2022,38.11,21.6,970.1,33.220528,72.691299,110.58
TIME:,10:13:37,DATE:,19-03-2022,38.11,21.35,970.07,33.220341,72.690681,110.38
TIME:,10:13:39,DATE:,19-03-2022,38.16,22.05,970.22,33.220154,72.690063,110.03
TIME:,10:13:41,DATE:,19-03-2022,38.16,21.96,970.32,33.219963,72.68943,111.79
TIME:,10:13:43,DATE:,19-03-2022,38.21,22.3,970.38,33.219769,72.688805,111.86
TIME:,10:13:45,DATE:,19-03-2022,38.2,21.7,970.35,33.219566,72.688187,112.56
TIME:,10:13:47,DATE:,19-03-2022,38.2,21.57,970.48,33.219334,72.687569,113.23
TIME:,10:13:49,DATE:,19-03-2022,38.14,21.04,970.61,33.219086,72.686958,113.66
TIME:,10:13:51,DATE:,19-03-2022,38.15,20.99,970.49,33.218826,72.686348,113.71
TIME:,10:13:53,DATE:,19-03-2022,38.14,21.01,970.62,33.218555,72.68576,113.36
TIME:,10:13:55,DATE:,19-03-2022,38.12,21.11,970.51,33.218266,72.685181,113.16
TIME:,10:13:57,DATE:,19-03-2022,38.12,21.03,970.53,33.217968,72.684616,112.23
TIME:,10:13:59,DATE:,19-03-2022,38.16,21.41,970.74,33.217655,72.684067,111.81
TIME:,10:14:01,DATE:,19-03-2022,38.13,21.21,970.73,33.217327,72.683525,111.77
TIME:,10:14:03,DATE:,19-03-2022,38.06,20.95,970.68,33.216991,72.682983,112.1
TIME:,10:14:05,DATE:,19-03-2022,38.09,21.15,970.83,33.21666,72.682449,111.95
TIME:,10:14:07,DATE:,19-03-2022,38.08,21,970.84,33.216324,72.681908,112.43
TIME:,10:14:09,DATE:,19-03-2022,38.11,21.15,970.79,33.215988,72.681374,112.31
TIME:,10:14:11,DATE:,19-03-2022,38.14,21.2,970.89,33.215652,72.680832,112.34
TIME:,10:14:13,DATE:,19-03-2022,38.17,21.12,970.97,33.215317,72.680298,111.79
TIME:,10:14:15,DATE:,19-03-2022,38.16,21.35,970.89,33.214985,72.679764,110.99
TIME:,10:14:17,DATE:,19-03-2022,38.14,21.14,970.92,33.214653,72.679237,110.64
TIME:,10:14:19,DATE:,19-03-2022,38.19,21.7,970.97,33.214321,72.678711,110.81
TIME:,10:14:21,DATE:,19-03-2022,38.23,21.67,970.95,33.213985,72.678177,111.31
TIME:,10:14:23,DATE:,19-03-2022,38.25,21.69,971.01,33.213654,72.677643,111.71
TIME:,10:14:26,DATE:,19-03-2022,38.28,21.53,970.94,33.213154,72.676834,112.19
TIME:,10:14:28,DATE:,19-03-2022,38.32,22.49,971.02,33.212822,72.6763,112.25
TIME:,10:14:30,DATE:,19-03-2022,38.37,22.48,971.13,33.212486,72.675758,112.34
TIME:,10:14:32,DATE:,19-03-2022,38.39,22.17,971.13,33.212151,72.675224,112.27
TIME:,10:14:34,DATE:,19-03-2022,38.43,21.98,971.03,33.211815,72.67469,112.06
TIME:,10:14:36,DATE:,19-03-2022,38.45,22.1,971.14,33.211464,72.674164,111.97
TIME:,10:14:38,DATE:,19-03-2022,38.47,22.08,971.15,33.211094,72.67366,112.64
TIME:,10:14:40,DATE:,19-03-2022,38.49,22.3,971.3,33.210716,72.673164,112.62
TIME:,10:14:42,DATE:,19-03-2022,38.49,21.83,971.32,33.210323,72.672691,112.34
TIME:,10:14:44,DATE:,19-03-2022,38.51,22.39,971.35,33.209915,72.672226,112.68
TIME:,10:14:46,DATE:,19-03-2022,38.51,22.05,971.32,33.209496,72.671776,113.1
TIME:,10:14:48,DATE:,19-03-2022,38.46,21.61,971.34,33.209068,72.671333,112.93
TIME:,10:14:50,DATE:,19-03-2022,38.5,21.54,971.25,33.208637,72.670914,112.01
TIME:,10:14:52,DATE:,19-03-2022,38.53,21.58,971.12,33.208191,72.670525,111.32
TIME:,10:14:54,DATE:,19-03-2022,38.56,22.54,970.92,33.207737,72.670158,110.49
TIME:,10:14:56,DATE:,19-03-2022,38.6,22.76,970.87,33.207279,72.6698,110.53
TIME:,10:14:58,DATE:,19-03-2022,38.62,22.2,970.66,33.206818,72.669434,110.75
TIME:,10:15:00,DATE:,19-03-2022,38.64,21.96,970.48,33.20636,72.669075,110.18
TIME:,10:15:02,DATE:,19-03-2022,38.65,21.95,970.41,33.205898,72.668701,111.03
TIME:,10:15:04,DATE:,19-03-2022,38.61,21.24,970.44,33.205433,72.668327,111.92
TIME:,10:15:06,DATE:,19-03-2022,38.62,21.65,970.4,33.204967,72.667946,113.4
TIME:,10:15:08,DATE:,19-03-2022,38.62,21.64,970.38,33.204491,72.667564,114.68
TIME:,10:15:10,DATE:,19-03-2022,38.58,21.2,970.36,33.204014,72.667175,115.6
TIME:,10:15:12,DATE:,19-03-2022,38.58,21.68,970.57,33.203529,72.666786,116.38
TIME:,10:15:14,DATE:,19-03-2022,38.58,21.89,970.56,33.203041,72.666397,117.16
TIME:,10:15:16,DATE:,19-03-2022,38.62,21.71,970.62,33.202553,72.666008,117.1
TIME:,10:15:18,DATE:,19-03-2022,38.57,21.04,970.66,33.202068,72.665619,117.25
TIME:,10:15:20,DATE:,19-03-2022,38.59,21.26,970.77,33.201588,72.66523,115.21
TIME:,10:15:22,DATE:,19-03-2022,38.61,21.91,970.95,33.201103,72.664856,114.71
TIME:,10:15:24,DATE:,19-03-2022,38.61,21.78,970.92,33.200619,72.664497,113.53
TIME:,10:15:26,DATE:,19-03-2022,38.62,21.65,971.1,33.200127,72.664169,112.49
TIME:,10:15:28,DATE:,19-03-2022,38.66,21.99,971.05,33.199615,72.663864,114.58
TIME:,10:15:30,DATE:,19-03-2022,38.58,21.14,971.06,33.199089,72.663597,113.42
TIME:,10:15:32,DATE:,19-03-2022,38.58,20.96,971.01,33.198551,72.663361,113.19
TIME:,10:15:34,DATE:,19-03-2022,38.61,21.03,970.99,33.197998,72.663155,116.01
TIME:,10:15:36,DATE:,19-03-2022,38.51,20.41,970.93,33.197433,72.662979,114.77
TIME:,10:15:38,DATE:,19-03-2022,38.49,20.69,971.14,33.196873,72.662842,114.12
TIME:,10:15:40,DATE:,19-03-2022,38.54,21.51,970.93,33.196304,72.66275,113.43
TIME:,10:15:42,DATE:,19-03-2022,38.54,21.12,971.08,33.195736,72.662704,113.86
TIME:,10:15:44,DATE:,19-03-2022,38.57,21.37,970.93,33.195171,72.662674,112.36
TIME:,10:15:46,DATE:,19-03-2022,38.43,20.59,971.03,33.194611,72.662659,111.23
TIME:,10:15:48,DATE:,19-03-2022,38.43,20.84,971.08,33.194061,72.662651,110.62
TIME:,10:15:50,DATE:,19-03-2022,38.47,21.37,971.04,33.193512,72.662628,109.27
TIME:,10:15:52,DATE:,19-03-2022,38.39,21,970.95,33.192963,72.662613,109.53
TIME:,10:15:54,DATE:,19-03-2022,38.47,20.97,970.97,33.192417,72.662598,107.92
TIME:,10:15:56,DATE:,19-03-2022,38.48,20.86,971.05,33.191875,72.662575,108.3
TIME:,10:15:58,DATE:,19-03-2022,38.48,21.05,970.91,33.191334,72.662521,108.88
TIME:,10:16:00,DATE:,19-03-2022,38.44,21.34,970.89,33.190804,72.662415,107.55
TIME:,10:16:02,DATE:,19-03-2022,38.44,21.29,970.94,33.190266,72.662292,108.16
TIME:,10:16:04,DATE:,19-03-2022,38.4,20.89,970.8,33.189739,72.662132,109.86
TIME:,10:16:06,DATE:,19-03-2022,38.42,21.04,970.93,33.189209,72.661942,111.25
TIME:,10:16:08,DATE:,19-03-2022,38.43,21.28,970.9,33.188675,72.661736,111.86
TIME:,10:16:10,DATE:,19-03-2022,38.44,21.55,970.79,33.188145,72.661514,112.25
TIME:,10:16:12,DATE:,19-03-2022,38.4,20.63,970.55,33.187614,72.661285,112.45
TIME:,10:16:14,DATE:,19-03-2022,38.36,20.48,970.86,33.18708,72.661049,113.51
TIME:,10:16:16,DATE:,19-03-2022,38.39,21.45,971,33.186546,72.660812,113.08
TIME:,10:16:18,DATE:,19-03-2022,38.38,20.95,970.94,33.186005,72.660583,114.86
TIME:,10:16:20,DATE:,19-03-2022,38.29,20.5,971.03,33.185463,72.660339,114.92
TIME:,10:16:22,DATE:,19-03-2022,38.29,20.6,970.93,33.184921,72.660103,115.18
TIME:,10:16:24,DATE:,19-03-2022,38.28,20.65,970.86,33.184368,72.659851,116.62
TIME:,10:16:26,DATE:,19-03-2022,38.29,21.17,970.85,33.183823,72.659615,116.71
TIME:,10:16:29,DATE:,19-03-2022,38.24,20.62,970.75,33.182999,72.659248,117.18
TIME:,10:16:31,DATE:,19-03-2022,38.16,20.61,970.83,33.182457,72.659004,115.95
TIME:,10:16:33,DATE:,19-03-2022,38.18,21.05,970.76,33.181919,72.658768,115.4
TIME:,10:16:35,DATE:,19-03-2022,38.2,21.6,970.6,33.181381,72.658531,114.42
TIME:,10:16:37,DATE:,19-03-2022,38.2,21.05,970.69,33.18084,72.658295,114.84
TIME:,10:16:39,DATE:,19-03-2022,38.21,21.37,970.4,33.180302,72.658058,114.06
TIME:,10:16:41,DATE:,19-03-2022,38.19,20.97,970.33,33.179764,72.657822,114.25
TIME:,10:16:43,DATE:,19-03-2022,38.19,21.22,970.25,33.179234,72.657593,113.23
TIME:,10:16:45,DATE:,19-03-2022,38.25,21.41,970.19,33.178699,72.657356,112.69
TIME:,10:16:47,DATE:,19-03-2022,38.21,21.21,970.13,33.178173,72.657127,111.84
TIME:,10:16:49,DATE:,19-03-2022,38.27,21.66,970.13,33.17765,72.656898,111.34
TIME:,10:16:51,DATE:,19-03-2022,38.27,21.63,970.14,33.177128,72.65667,111.03
TIME:,10:16:53,DATE:,19-03-2022,38.21,20.85,970.07,33.176601,72.656441,110.71
TIME:,10:16:55,DATE:,19-03-2022,38.22,20.79,969.94,33.176075,72.656212,111.68
TIME:,10:16:57,DATE:,19-03-2022,38.23,20.84,969.93,33.175552,72.655983,110.95
TIME:,10:16:59,DATE:,19-03-2022,38.27,21.42,969.95,33.175014,72.655754,113.64
TIME:,10:17:01,DATE:,19-03-2022,38.26,21.64,969.95,33.174473,72.655525,114.01
TIME:,10:17:03,DATE:,19-03-2022,38.24,21.65,969.89,33.173923,72.655312,115.14
TIME:,10:17:05,DATE:,19-03-2022,38.2,20.94,969.79,33.173367,72.655098,115.99
TIME:,10:17:07,DATE:,19-03-2022,38.24,20.88,969.76,33.172802,72.654892,117.05
TIME:,10:17:09,DATE:,19-03-2022,38.22,20.91,969.67,33.172226,72.654694,118.07
TIME:,10:17:11,DATE:,19-03-2022,38.19,20.64,969.58,33.171638,72.65451,119.01
TIME:,10:17:13,DATE:,19-03-2022,38.17,21.05,969.61,33.171055,72.654327,119.32
TIME:,10:17:15,DATE:,19-03-2022,38.18,21.6,969.58,33.170471,72.654144,120.36
TIME:,10:17:17,DATE:,19-03-2022,38.15,21.32,969.57,33.169891,72.653961,119.53
TIME:,10:17:19,DATE:,19-03-2022,38.13,20.9,969.58,33.1693,72.653778,120.75
TIME:,10:17:21,DATE:,19-03-2022,38.06,20.5,969.58,33.168682,72.65358,123.88
TIME:,10:17:23,DATE:,19-03-2022,38.06,20.58,969.38,33.168068,72.653397,125.08
TIME:,10:17:25,DATE:,19-03-2022,38.1,20.96,969.56,33.167446,72.653206,126.27
TIME:,10:17:27,DATE:,19-03-2022,38.1,20.96,969.49,33.166832,72.653008,126.55
TIME:,10:17:29,DATE:,19-03-2022,38.08,20.95,969.51,33.166218,72.652817,126.4
TIME:,10:17:31,DATE:,19-03-2022,38.07,21.09,969.54,33.165596,72.652618,126.64
TIME:,10:17:33,DATE:,19-03-2022,38.05,20.86,969.58,33.16497,72.652435,126.64
TIME:,10:17:35,DATE:,19-03-2022,38.01,20.85,969.55,33.164349,72.652237,126.79
TIME:,10:17:37,DATE:,19-03-2022,38.06,21.12,969.83,33.163719,72.652046,127.53
TIME:,10:17:39,DATE:,19-03-2022,38.08,21.07,969.82,33.163105,72.651878,125.94
TIME:,10:17:41,DATE:,19-03-2022,38.08,20.87,969.85,33.162502,72.651703,123.97
TIME:,10:17:43,DATE:,19-03-2022,38.03,20.92,968.99,33.161915,72.65152,121.66
TIME:,10:17:45,DATE:,19-03-2022,38.03,20.7,969.72,33.161335,72.651337,119.95
TIME:,10:17:47,DATE:,19-03-2022,38.05,21.05,969.64,33.160763,72.651146,118.01
TIME:,10:17:49,DATE:,19-03-2022,38.05,21.01,969.57,33.160236,72.650909,113.18
TIME:,10:17:51,DATE:,19-03-2022,38.05,21.02,969.52,33.159725,72.650642,110.79
TIME:,10:17:53,DATE:,19-03-2022,38.05,21.14,969.48,33.159245,72.650276,111.06
TIME:,10:17:55,DATE:,19-03-2022,38.04,20.96,969.42,33.158794,72.649849,112.79
TIME:,10:17:57,DATE:,19-03-2022,38.04,21.04,969.46,33.158382,72.649406,110.55
TIME:,10:17:59,DATE:,19-03-2022,38.07,21.07,969.57,33.158012,72.648918,109.84
TIME:,10:18:01,DATE:,19-03-2022,38.09,20.96,969.73,33.157688,72.648361,110.92
TIME:,10:18:03,DATE:,19-03-2022,38.05,20.83,969.96,33.157379,72.647774,114.31
TIME:,10:18:05,DATE:,19-03-2022,38.06,20.91,970.21,33.157082,72.647179,116.19
TIME:,10:18:07,DATE:,19-03-2022,38.08,21.02,970.4,33.15678,72.646576,116.55
TIME:,10:18:09,DATE:,19-03-2022,38.09,21.27,970.64,33.156475,72.645973,118.18
TIME:,10:18:11,DATE:,19-03-2022,38.09,21.12,970.71,33.156162,72.645363,120.14
TIME:,10:18:13,DATE:,19-03-2022,38.11,21.54,970.82,33.155849,72.644737,121.95
TIME:,10:18:15,DATE:,19-03-2022,38.07,21.06,970.66,33.155544,72.644104,121.08
TIME:,10:18:17,DATE:,19-03-2022,38.09,20.95,970.57,33.155247,72.643478,121.12
TIME:,10:18:19,DATE:,19-03-2022,38.11,21.45,970.55,33.154945,72.642853,120.53
TIME:,10:18:21,DATE:,19-03-2022,38.14,21.8,970.55,33.154644,72.642235,120.03
TIME:,10:18:23,DATE:,19-03-2022,38.15,21.65,970.65,33.154339,72.641624,119.03
TIME:,10:18:26,DATE:,19-03-2022,38.18,21.37,970.57,33.153877,72.640724,118.14
TIME:,10:18:28,DATE:,19-03-2022,38.15,21.16,970.54,33.153568,72.640121,117.77
TIME:,10:18:30,DATE:,19-03-2022,38.17,21.59,970.47,33.153259,72.639519,117.94
TIME:,10:18:32,DATE:,19-03-2022,38.2,21.53,970.51,33.152954,72.638931,116.81
TIME:,10:18:34,DATE:,19-03-2022,38.22,21.25,970.43,33.152645,72.638344,116.14
TIME:,10:18:36,DATE:,19-03-2022,38.24,21.53,970.48,33.152328,72.637756,116.6
TIME:,10:18:38,DATE:,19-03-2022,38.28,21.56,970.4,33.152008,72.637177,117.36
TIME:,10:18:40,DATE:,19-03-2022,38.29,21.37,970.51,33.15168,72.636597,117.9
TIME:,10:18:42,DATE:,19-03-2022,38.25,20.85,970.47,33.151344,72.636017,117.9
TIME:,10:18:44,DATE:,19-03-2022,38.28,21.25,970.43,33.151001,72.635445,118.03
TIME:,10:18:46,DATE:,19-03-2022,38.29,21.37,970.28,33.150658,72.63488,117.92
TIME:,10:18:48,DATE:,19-03-2022,38.15,20.65,970.26,33.150311,72.634308,118.31
TIME:,10:18:50,DATE:,19-03-2022,38.15,20.63,970.29,33.149952,72.633751,118.62
TIME:,10:18:52,DATE:,19-03-2022,38.2,21.05,970.19,33.149582,72.633186,119.19
TIME:,10:18:54,DATE:,19-03-2022,38.22,21.59,970.35,33.149204,72.632637,119.95
TIME:,10:18:56,DATE:,19-03-2022,38.2,21.49,970.43,33.148823,72.63208,120.03
TIME:,10:18:58,DATE:,19-03-2022,38.17,20.93,970.48,33.148437,72.631531,120.42
TIME:,10:19:00,DATE:,19-03-2022,38.2,21.19,970.74,33.148048,72.630981,119.84
TIME:,10:19:02,DATE:,19-03-2022,38.22,21.33,970.83,33.147663,72.630432,119.75
TIME:,10:19:04,DATE:,19-03-2022,38.26,21.63,970.93,33.147278,72.62989,119.79
TIME:,10:19:06,DATE:,19-03-2022,38.26,21.23,970.96,33.146896,72.629341,119.21
TIME:,10:19:08,DATE:,19-03-2022,38.23,20.94,970.95,33.146519,72.628792,119.19
TIME:,10:19:10,DATE:,19-03-2022,38.29,21.27,970.97,33.146141,72.62825,118.81
TIME:,10:19:12,DATE:,19-03-2022,38.32,21.31,971.01,33.145763,72.627701,118.99
TIME:,10:19:14,DATE:,19-03-2022,38.32,21.63,970.98,33.145386,72.627151,118.75
TIME:,10:19:16,DATE:,19-03-2022,38.32,21.42,971.01,33.145012,72.62661,117.99
TIME:,10:19:18,DATE:,19-03-2022,38.33,21.44,971.08,33.144642,72.626076,116.34
TIME:,10:19:20,DATE:,19-03-2022,38.34,21.73,971.04,33.144268,72.625557,113.71
TIME:,10:19:22,DATE:,19-03-2022,38.36,21.85,970.73,33.143883,72.625069,111.73
TIME:,10:19:24,DATE:,19-03-2022,38.34,21.36,970.54,33.143482,72.624619,109.82
TIME:,10:19:26,DATE:,19-03-2022,38.37,21.38,970.33,33.143047,72.624222,109.75
TIME:,10:19:28,DATE:,19-03-2022,38.32,21.01,970.22,33.14259,72.623863,110.31
TIME:,10:19:30,DATE:,19-03-2022,38.35,21.46,969.97,33.142105,72.623558,108.99
TIME:,10:19:32,DATE:,19-03-2022,38.28,20.65,969.79,33.141609,72.623314,106.75
TIME:,10:19:34,DATE:,19-03-2022,38.31,20.67,969.68,33.141106,72.623116,105.84
TIME:,10:19:36,DATE:,19-03-2022,38.33,21.26,969.5,33.140575,72.622955,109.62
TIME:,10:19:38,DATE:,19-03-2022,38.34,21.3,969.52,33.140045,72.622856,108.18
TIME:,10:19:40,DATE:,19-03-2022,38.36,21.18,969.41,33.139515,72.622803,106.19
TIME:,10:19:42,DATE:,19-03-2022,38.39,21.54,969.35,33.138985,72.622795,106.42
TIME:,10:19:44,DATE:,19-03-2022,38.41,21.59,969.19,33.138439,72.622833,109.66
TIME:,10:19:46,DATE:,19-03-2022,38.42,21.1,969.34,33.137897,72.622932,108.66
TIME:,10:19:48,DATE:,19-03-2022,38.43,21.01,969.16,33.137363,72.623077,108.36
TIME:,10:19:50,DATE:,19-03-2022,38.44,20.93,969.06,33.136845,72.623283,109.45
TIME:,10:19:52,DATE:,19-03-2022,38.45,21.29,969.09,33.136345,72.623528,108.16
TIME:,10:19:54,DATE:,19-03-2022,38.44,21.01,968.97,33.135857,72.62381,108.42
TIME:,10:19:56,DATE:,19-03-2022,38.4,20.34,968.84,33.135395,72.624146,107.68
TIME:,10:19:58,DATE:,19-03-2022,38.37,20.24,968.79,33.134953,72.624512,107.29
TIME:,10:20:00,DATE:,19-03-2022,38.38,20.46,968.67,33.134514,72.624893,108.71
TIME:,10:20:02,DATE:,19-03-2022,38.37,20.71,968.52,33.134079,72.625275,109.01
TIME:,10:20:04,DATE:,19-03-2022,38.37,20.63,968.46,33.133636,72.625648,108.71
TIME:,10:20:06,DATE:,19-03-2022,38.36,20.58,968.37,33.133179,72.625999,109.16
TIME:,10:20:08,DATE:,19-03-2022,38.35,20.75,968.33,33.132706,72.626328,109.06
TIME:,10:20:10,DATE:,19-03-2022,38.35,20.93,968.27,33.132221,72.626625,109.03
TIME:,10:20:12,DATE:,19-03-2022,38.36,21.09,968.25,33.131725,72.626892,109.12
